sex,age,age_cat,decile_score,v_decile_score,is_recid,is_violent_recid,score_text,screening_date,two_year_recid,priors_count,c_charge_degree,start,end,event,person_id,agency_text,ethnic_code_text,maritalstatus,language
female,60,greater than 45,1,1,0,0,low,2013-10-14,0,0,misdemeanor,0,900,0,58092.0,pretrial,caucasian,single,english
male,60,greater than 45,1,1,0,0,low,2013-01-02,0,1,misdemeanor,0,1185,0,50866.0,pretrial,caucasian,married,english
male,60,greater than 45,1,1,0,0,low,2014-02-11,0,1,felony,0,780,0,61169.0,pretrial,african-american,divorced,english
male,60,greater than 45,1,1,0,0,low,2013-05-02,0,0,misdemeanor,0,1065,0,54437.0,pretrial,caucasian,single,english
male,60,greater than 45,1,1,0,0,low,2014-03-03,0,1,felony,0,760,0,61635.0,pretrial,caucasian,single,english
male,60,greater than 45,1,2,0,0,low,2014-01-17,0,3,felony,0,805,0,60514.0,pretrial,caucasian,single,english
male,60,greater than 45,3,1,0,0,low,2013-05-03,0,12,felony,0,409,0,54463.0,pretrial,african-american,divorced,english
male,60,greater than 45,2,1,0,0,low,2013-09-07,0,2,misdemeanor,10,937,0,57065.0,pretrial,caucasian,single,english
male,60,greater than 45,3,1,0,0,low,2013-05-30,0,13,felony,0,1037,0,55174.0,probation,african-american,married,english
female,60,greater than 45,3,1,1,0,low,2013-01-03,1,9,felony,0,33,1,29747.0,pretrial,caucasian,single,english
male,60,greater than 45,1,1,0,0,low,2013-12-22,0,1,felony,0,831,0,59897.0,pretrial,african-american,single,english
male,60,greater than 45,6,3,1,0,medium,2013-01-28,1,13,felony,1,314,1,4994.0,pretrial,african-american,married,english
male,60,greater than 45,1,1,0,0,low,2013-08-08,0,0,felony,217,880,0,56269.0,pretrial,african-american,single,english
male,60,greater than 45,1,1,0,0,low,2013-12-15,0,3,misdemeanor,0,838,0,59689.0,pretrial,african-american,significant other,english
male,60,greater than 45,1,1,0,0,low,2013-06-19,0,4,felony,0,150,0,55488.0,pretrial,hispanic,single,english
female,60,greater than 45,7,3,0,0,medium,2013-03-20,0,0,felony,13,1108,0,53155.0,pretrial,caucasian,single,english
male,60,greater than 45,4,1,0,0,low,2014-03-30,0,0,felony,0,733,0,62372.0,pretrial,hispanic,single,english
male,60,greater than 45,1,1,0,0,low,2013-05-07,0,1,felony,0,1060,0,54570.0,pretrial,hispanic,single,english
male,60,greater than 45,8,5,1,0,high,2014-03-28,1,19,felony,39,491,1,62350.0,pretrial,african-american,single,english
female,59,greater than 45,1,1,0,0,low,2013-10-09,0,0,misdemeanor,0,905,0,57983.0,pretrial,caucasian,divorced,english
male,59,greater than 45,1,1,0,0,low,2013-02-19,0,0,felony,0,1137,0,52300.0,pretrial,hispanic,married,english
male,59,greater than 45,1,1,0,0,low,2013-08-22,0,0,felony,0,953,0,56656.0,pretrial,caucasian,single,english
male,59,greater than 45,1,1,1,0,low,2013-02-25,1,1,felony,0,28,1,52505.0,pretrial,caucasian,married,english
male,59,greater than 45,1,1,0,0,low,2013-09-26,0,1,misdemeanor,0,918,0,57612.0,pretrial,other,married,english
male,59,greater than 45,5,3,0,0,medium,2013-02-09,0,5,misdemeanor,151,879,0,52041.0,pretrial,african-american,single,english
male,59,greater than 45,3,2,1,0,low,2013-01-31,0,3,felony,0,732,1,45513.0,pretrial,african-american,married,english
male,59,greater than 45,3,1,1,0,low,2013-04-20,1,20,felony,198,245,1,33999.0,pretrial,other,single,english
male,59,greater than 45,1,1,0,0,low,2013-01-09,0,1,felony,0,1178,0,51034.0,pretrial,african-american,married,english
male,59,greater than 45,1,1,0,0,low,2013-03-25,0,0,misdemeanor,0,449,0,53303.0,pretrial,caucasian,single,english
male,59,greater than 45,6,4,0,0,medium,2013-08-15,0,5,misdemeanor,0,960,0,56468.0,pretrial,african-american,divorced,english
male,59,greater than 45,1,1,0,0,low,2013-04-27,0,1,misdemeanor,0,1070,0,54299.0,pretrial,hispanic,married,english
male,59,greater than 45,8,6,1,0,high,2013-07-09,1,8,felony,0,160,0,55738.0,pretrial,african-american,single,english
male,59,greater than 45,4,2,1,0,low,2013-04-11,0,8,felony,4,314,0,53828.0,pretrial,african-american,divorced,english
male,59,greater than 45,1,1,0,0,low,2013-03-28,0,1,misdemeanor,62,1100,0,53396.0,pretrial,african-american,divorced,english
male,59,greater than 45,9,4,1,0,high,2013-05-07,1,9,felony,0,30,0,13745.0,pretrial,african-american,single,english
female,59,greater than 45,1,1,0,0,low,2014-02-28,0,1,felony,0,763,0,55672.0,pretrial,caucasian,single,english
male,59,greater than 45,6,6,1,0,medium,2013-01-24,1,22,felony,68,84,0,6588.0,pretrial,african-american,divorced,english
male,59,greater than 45,1,1,0,0,low,2013-11-22,0,2,felony,0,861,0,59183.0,pretrial,caucasian,single,english
female,59,greater than 45,1,1,0,0,low,2014-02-06,0,0,misdemeanor,0,785,0,61041.0,probation,caucasian,single,english
female,59,greater than 45,1,1,0,0,low,2013-10-11,0,0,misdemeanor,0,903,0,,,,,
female,59,greater than 45,1,1,0,0,low,2013-03-01,0,1,felony,0,965,0,52627.0,pretrial,caucasian,single,english
male,59,greater than 45,1,1,0,0,low,2014-03-12,0,0,misdemeanor,0,751,0,61906.0,pretrial,caucasian,married,english
male,59,greater than 45,1,1,1,0,low,2013-08-20,1,2,misdemeanor,6,245,1,56577.0,pretrial,caucasian,single,english
male,59,greater than 45,4,1,0,0,low,2013-03-17,0,1,felony,0,1111,0,53030.0,pretrial,african-american,married,english
male,59,greater than 45,1,1,0,0,low,2013-02-22,0,0,felony,0,1134,0,52428.0,pretrial,caucasian,single,english
male,59,greater than 45,5,2,1,0,medium,2013-10-08,1,17,felony,0,159,1,57748.0,pretrial,african-american,single,english
male,59,greater than 45,1,1,0,0,low,2013-05-15,0,3,misdemeanor,0,1052,0,54815.0,pretrial,caucasian,married,english
male,59,greater than 45,1,1,0,0,low,2013-04-30,0,0,felony,0,1067,0,54384.0,pretrial,caucasian,divorced,english
male,59,greater than 45,2,2,1,0,low,2014-03-15,1,13,felony,241,310,1,61989.0,pretrial,african-american,single,english
female,59,greater than 45,3,1,0,0,low,2014-02-28,0,2,felony,0,26,0,61597.0,pretrial,caucasian,single,english
male,59,greater than 45,1,1,0,0,low,2013-04-29,0,0,misdemeanor,0,1068,0,54335.0,pretrial,caucasian,separated,english
male,59,greater than 45,2,2,0,0,low,2013-08-02,0,4,misdemeanor,1,973,0,56118.0,pretrial,african-american,married,english
male,59,greater than 45,1,1,0,0,low,2013-05-21,0,4,misdemeanor,0,1046,0,54932.0,pretrial,african-american,married,english
male,59,greater than 45,2,1,1,0,low,2013-04-02,1,1,felony,0,164,1,53547.0,pretrial,caucasian,single,english
male,59,greater than 45,1,1,0,0,low,2013-10-24,0,1,felony,0,890,0,58377.0,pretrial,other,married,english
male,59,greater than 45,1,1,0,0,low,2013-03-21,0,2,felony,13,1107,0,53216.0,pretrial,caucasian,married,english
male,59,greater than 45,1,1,0,0,low,2013-11-18,0,0,misdemeanor,1,865,0,59058.0,pretrial,african-american,married,english
female,59,greater than 45,2,1,0,0,low,2013-02-04,0,0,misdemeanor,0,1152,0,51816.0,pretrial,african-american,single,english
male,59,greater than 45,4,4,0,0,low,2013-12-06,0,17,felony,0,248,0,59455.0,pretrial,african-american,widowed,english
male,59,greater than 45,6,2,1,0,medium,2014-03-12,1,15,misdemeanor,14,156,0,58327.0,pretrial,african-american,married,english
male,59,greater than 45,3,1,1,0,low,2013-11-15,1,4,felony,0,194,1,12328.0,pretrial,african-american,single,english
male,59,greater than 45,1,1,0,0,low,2013-04-29,0,2,misdemeanor,0,1068,0,54333.0,pretrial,african-american,single,english
male,59,greater than 45,1,1,0,0,low,2013-08-27,0,0,misdemeanor,0,948,0,56793.0,pretrial,hispanic,divorced,english
male,59,greater than 45,2,1,1,0,low,2013-07-12,1,1,felony,0,217,1,2116.0,pretrial,hispanic,single,english
male,58,greater than 45,1,1,0,0,low,2013-01-12,0,1,felony,2,388,0,51133.0,pretrial,caucasian,single,english
male,58,greater than 45,7,4,1,0,medium,2013-01-20,1,21,misdemeanor,58,76,1,51394.0,pretrial,african-american,single,english
male,58,greater than 45,1,1,1,1,low,2014-01-01,1,1,felony,0,639,0,60082.0,pretrial,caucasian,married,english
male,58,greater than 45,1,1,0,0,low,2013-08-28,0,1,misdemeanor,0,947,0,55865.0,pretrial,caucasian,single,english
female,58,greater than 45,5,3,0,0,medium,2014-03-12,0,1,felony,0,751,0,61925.0,pretrial,hispanic,single,english
male,58,greater than 45,2,1,0,0,low,2013-11-12,0,3,misdemeanor,0,871,0,58898.0,pretrial,caucasian,divorced,english
male,58,greater than 45,1,1,0,0,low,2014-01-31,0,0,felony,0,791,0,60861.0,pretrial,other,divorced,english
male,58,greater than 45,6,1,1,0,medium,2013-09-16,1,24,felony,3,40,1,57314.0,pretrial,african-american,married,english
female,58,greater than 45,1,1,0,0,low,2013-05-21,0,0,misdemeanor,0,1046,0,54931.0,pretrial,caucasian,divorced,english
male,58,greater than 45,1,1,0,0,low,2013-03-30,0,1,felony,1,1098,0,53444.0,pretrial,caucasian,single,english
female,58,greater than 45,1,1,0,0,low,2013-04-29,0,2,misdemeanor,0,183,0,53738.0,pretrial,caucasian,widowed,english
male,58,greater than 45,1,1,0,0,low,2013-01-13,0,0,misdemeanor,0,1174,0,51142.0,pretrial,african-american,single,english
male,58,greater than 45,3,2,0,0,low,2013-10-21,0,2,felony,0,893,0,58259.0,pretrial,caucasian,divorced,english
male,58,greater than 45,2,1,0,0,low,2013-03-14,0,0,felony,0,302,0,52991.0,pretrial,hispanic,single,spanish
male,58,greater than 45,1,1,0,0,low,2013-04-03,0,1,felony,79,1037,0,53570.0,pretrial,caucasian,single,english
male,58,greater than 45,2,1,0,0,low,2013-04-21,0,5,misdemeanor,2,221,0,49179.0,pretrial,caucasian,single,english
male,58,greater than 45,1,1,0,0,low,2013-12-10,0,0,misdemeanor,0,843,0,59537.0,pretrial,caucasian,married,english
male,58,greater than 45,9,9,1,0,high,2013-03-18,0,16,felony,0,466,0,53056.0,pretrial,african-american,single,english
male,58,greater than 45,2,1,0,0,low,2013-12-19,0,3,felony,1,834,0,59817.0,pretrial,caucasian,married,english
male,58,greater than 45,2,1,0,0,low,2013-07-29,0,3,misdemeanor,0,977,0,55981.0,pretrial,caucasian,single,english
male,58,greater than 45,1,1,0,0,low,2013-02-07,0,1,felony,0,1149,0,51969.0,pretrial,hispanic,single,spanish
male,58,greater than 45,1,1,0,0,low,2013-10-03,0,0,misdemeanor,0,911,0,57822.0,pretrial,caucasian,married,english
male,58,greater than 45,1,1,0,0,low,2013-05-27,0,0,misdemeanor,0,1040,0,55095.0,pretrial,caucasian,divorced,english
male,58,greater than 45,3,1,1,0,low,2013-04-25,0,10,misdemeanor,0,1069,1,54249.0,pretrial,caucasian,single,english
male,58,greater than 45,1,1,1,0,low,2013-04-27,1,2,misdemeanor,0,11,1,54304.0,pretrial,caucasian,married,english
male,58,greater than 45,6,3,0,0,medium,2013-05-22,0,6,felony,143,511,0,13379.0,pretrial,african-american,married,english
male,58,greater than 45,1,1,0,0,low,2014-01-20,0,1,misdemeanor,0,802,0,60539.0,pretrial,caucasian,married,english
male,58,greater than 45,2,1,0,0,low,2013-03-15,0,8,misdemeanor,0,1113,0,53007.0,pretrial,caucasian,divorced,english
male,58,greater than 45,3,1,1,0,low,2013-08-04,1,2,misdemeanor,82,190,1,45956.0,pretrial,caucasian,significant other,english
male,58,greater than 45,4,1,1,0,low,2013-09-26,1,3,felony,15,136,0,48067.0,probation,caucasian,single,english
male,58,greater than 45,3,2,1,0,low,2013-06-18,1,10,felony,0,20,1,55471.0,pretrial,african-american,divorced,english
male,58,greater than 45,1,1,0,0,low,2013-10-02,0,0,felony,1,912,0,57784.0,pretrial,african-american,single,english
male,58,greater than 45,1,1,0,0,low,2014-03-05,0,1,misdemeanor,0,758,0,50508.0,probation,hispanic,married,english
male,58,greater than 45,3,1,0,0,low,2013-02-23,0,2,felony,1,1133,0,52464.0,pretrial,caucasian,married,english
female,58,greater than 45,1,1,0,0,low,2013-12-05,0,4,felony,0,848,0,59403.0,pretrial,african-american,single,english
female,58,greater than 45,1,1,1,0,low,2013-10-11,1,0,felony,0,77,0,58029.0,pretrial,other,single,english
male,58,greater than 45,5,2,0,0,medium,2014-02-21,0,2,felony,4,770,0,61402.0,pretrial,caucasian,divorced,english
male,58,greater than 45,1,1,0,0,low,2013-05-17,0,1,felony,0,241,0,54866.0,pretrial,caucasian,single,english
male,58,greater than 45,3,1,1,0,low,2014-03-09,1,5,felony,0,22,1,61810.0,pretrial,caucasian,single,english
male,58,greater than 45,7,3,1,0,medium,2013-08-10,1,7,felony,185,250,1,56323.0,pretrial,caucasian,single,english
female,58,greater than 45,2,1,0,0,low,2013-06-24,0,1,misdemeanor,0,1012,0,55543.0,pretrial,caucasian,significant other,english
female,58,greater than 45,1,1,0,0,low,2014-03-07,0,0,felony,0,756,0,61791.0,pretrial,other,separated,english
female,58,greater than 45,1,1,0,0,low,2014-02-19,0,3,misdemeanor,0,772,0,61367.0,pretrial,african-american,single,english
male,58,greater than 45,6,3,1,0,medium,2013-11-24,1,12,misdemeanor,3,49,1,59209.0,pretrial,african-american,single,english
male,58,greater than 45,1,1,0,0,low,2013-05-19,0,1,felony,60,1048,0,54903.0,pretrial,african-american,single,english
male,58,greater than 45,2,1,1,0,low,2013-04-08,1,12,felony,0,161,0,53751.0,pretrial,caucasian,married,english
male,57,greater than 45,1,1,1,0,low,2013-01-28,0,7,felony,151,982,1,51624.0,pretrial,caucasian,single,english
male,57,greater than 45,1,1,0,0,low,2013-03-01,0,0,felony,0,1127,0,52625.0,pretrial,caucasian,divorced,english
male,57,greater than 45,1,1,0,0,low,2013-04-27,0,3,felony,2,1070,0,13059.0,pretrial,african-american,separated,english
male,57,greater than 45,7,5,1,1,medium,2013-03-24,0,8,misdemeanor,4,882,1,53287.0,pretrial,african-american,married,english
male,57,greater than 45,2,1,0,0,low,2013-01-08,0,2,felony,0,1179,0,8675.0,pretrial,african-american,married,english
male,57,greater than 45,1,1,0,0,low,2013-10-25,0,1,felony,20,889,0,58408.0,pretrial,hispanic,divorced,english
male,57,greater than 45,9,6,0,0,high,2013-05-29,0,12,felony,50,1038,0,55148.0,pretrial,african-american,single,english
male,57,greater than 45,1,1,0,0,low,2014-01-24,0,0,felony,4,798,0,60664.0,pretrial,caucasian,single,english
male,57,greater than 45,9,4,1,0,high,2013-01-16,1,12,felony,0,70,0,9364.0,pretrial,african-american,single,english
male,57,greater than 45,4,2,0,0,low,2013-07-10,0,3,felony,0,996,0,52368.0,pretrial,caucasian,single,english
male,57,greater than 45,5,1,0,0,medium,2013-11-11,0,12,misdemeanor,3,210,0,58882.0,pretrial,caucasian,single,english
male,57,greater than 45,7,3,0,0,medium,2013-09-24,0,15,felony,0,920,0,57555.0,pretrial,caucasian,single,english
male,57,greater than 45,1,1,0,0,low,2013-06-12,0,1,felony,0,1024,0,55367.0,pretrial,caucasian,married,english
female,57,greater than 45,2,1,0,0,low,2013-05-13,0,1,misdemeanor,0,1054,0,54755.0,pretrial,hispanic,single,english
male,57,greater than 45,1,1,0,0,low,2014-01-29,0,3,misdemeanor,0,793,0,60798.0,pretrial,caucasian,single,english
male,57,greater than 45,1,1,0,0,low,2013-07-18,0,0,felony,0,988,0,55849.0,pretrial,caucasian,married,english
male,57,greater than 45,2,2,0,0,low,2013-09-25,0,6,felony,0,919,0,56963.0,pretrial,caucasian,single,english
male,57,greater than 45,1,1,0,0,low,2013-05-27,0,0,misdemeanor,1,1040,0,55107.0,pretrial,african-american,married,english
female,57,greater than 45,2,1,0,0,low,2013-03-15,0,4,felony,257,1113,0,46313.0,probation,caucasian,separated,english
male,57,greater than 45,1,1,0,0,low,2013-12-05,0,2,misdemeanor,0,848,0,59402.0,pretrial,african-american,single,english
male,57,greater than 45,1,1,0,0,low,2014-02-08,0,0,felony,0,783,0,61095.0,pretrial,african-american,single,english
male,57,greater than 45,1,1,0,0,low,2013-11-18,0,2,felony,0,36,0,59061.0,pretrial,caucasian,divorced,english
male,57,greater than 45,1,1,0,0,low,2013-03-05,0,0,misdemeanor,0,1123,0,52705.0,pretrial,other,single,english
male,57,greater than 45,5,2,1,1,medium,2013-08-01,1,8,felony,99,101,1,56074.0,pretrial,african-american,single,english
male,57,greater than 45,2,1,0,0,low,2013-11-25,0,1,felony,16,858,0,59211.0,pretrial,caucasian,significant other,english
male,57,greater than 45,1,1,0,0,low,2013-10-03,0,0,misdemeanor,0,911,0,57805.0,pretrial,caucasian,single,english
female,57,greater than 45,1,1,0,0,low,2013-11-26,0,2,felony,0,857,0,59253.0,pretrial,caucasian,married,english
male,57,greater than 45,1,1,0,0,low,2014-01-14,0,0,felony,0,808,0,60396.0,pretrial,other,married,english
male,57,greater than 45,7,4,0,0,medium,2013-10-22,0,19,felony,117,892,0,58288.0,pretrial,african-american,significant other,english
male,57,greater than 45,8,7,1,1,high,2013-02-21,1,23,felony,29,272,0,52376.0,pretrial,african-american,single,english
male,57,greater than 45,1,1,0,0,low,2013-05-04,0,0,felony,28,1063,0,54503.0,pretrial,caucasian,married,english
male,57,greater than 45,5,5,0,0,medium,2014-03-04,0,9,felony,0,759,0,61690.0,pretrial,african-american,single,english
male,57,greater than 45,1,1,1,1,low,2013-09-11,0,0,felony,0,889,1,57146.0,pretrial,other,married,english
male,57,greater than 45,3,1,0,0,low,2014-03-22,0,19,felony,0,741,0,62187.0,pretrial,african-american,single,english
male,57,greater than 45,1,1,0,0,low,2013-02-07,0,2,felony,0,1149,0,51948.0,probation,caucasian,single,english
male,57,greater than 45,4,3,1,0,low,2013-04-27,1,10,felony,0,246,1,38566.0,pretrial,other,single,english
female,57,greater than 45,1,1,0,0,low,2013-02-27,0,0,misdemeanor,0,1129,0,52573.0,pretrial,caucasian,married,english
male,57,greater than 45,1,1,1,0,low,2014-02-25,1,21,misdemeanor,0,13,1,61506.0,pretrial,caucasian,divorced,english
male,57,greater than 45,8,4,0,0,high,2013-05-15,0,2,felony,0,1052,0,54821.0,pretrial,african-american,single,english
male,57,greater than 45,6,1,0,0,medium,2013-05-19,0,19,felony,2,326,0,54901.0,pretrial,african-american,separated,english
male,57,greater than 45,2,2,0,0,low,2013-10-05,0,0,misdemeanor,1,909,0,57883.0,pretrial,caucasian,married,english
female,57,greater than 45,4,1,0,0,low,2013-05-18,0,0,misdemeanor,0,1049,0,54896.0,pretrial,caucasian,married,english
male,57,greater than 45,1,1,0,0,low,2013-03-11,0,1,misdemeanor,0,1117,0,52872.0,pretrial,hispanic,single,english
male,57,greater than 45,1,1,0,0,low,2014-01-06,0,0,misdemeanor,0,816,0,60192.0,pretrial,caucasian,single,english
female,57,greater than 45,1,1,1,0,low,2013-02-22,1,1,felony,0,434,1,52446.0,pretrial,caucasian,single,english
male,57,greater than 45,8,7,0,0,high,2013-05-08,0,18,felony,0,1059,0,54609.0,pretrial,african-american,single,english
male,57,greater than 45,6,5,0,0,medium,2013-10-11,0,11,felony,139,903,0,58032.0,pretrial,african-american,single,english
male,57,greater than 45,1,1,0,0,low,2013-09-23,0,3,felony,0,921,0,57490.0,pretrial,hispanic,single,english
male,57,greater than 45,9,5,1,0,high,2013-03-12,1,6,misdemeanor,0,370,0,15098.0,pretrial,african-american,married,english
male,57,greater than 45,1,1,0,0,low,2013-09-20,0,0,felony,7,924,0,57419.0,pretrial,other,married,english
male,57,greater than 45,4,2,1,0,low,2013-03-13,1,14,felony,0,141,1,48900.0,pretrial,caucasian,divorced,english
male,57,greater than 45,4,3,0,0,low,2013-05-03,0,1,misdemeanor,0,608,0,54469.0,pretrial,caucasian,single,english
male,57,greater than 45,1,1,0,0,low,2013-05-04,0,0,misdemeanor,109,506,0,54504.0,pretrial,hispanic,married,english
female,57,greater than 45,1,1,0,0,low,2013-01-10,0,0,misdemeanor,77,1177,0,51058.0,pretrial,african-american,single,english
male,57,greater than 45,1,1,0,0,low,2013-08-27,0,1,misdemeanor,0,948,0,2462.0,pretrial,caucasian,single,english
male,57,greater than 45,4,1,1,0,low,2014-02-12,1,9,felony,58,174,1,61187.0,pretrial,caucasian,single,english
male,57,greater than 45,1,1,0,0,low,2013-02-07,0,1,felony,0,1149,0,51940.0,pretrial,african-american,single,english
